transaction_id,standard_date,product_id,quantity,unit_price,total_amount,channel
10283,2004-08-20,S18_3856,46.0,100.0,5795.54,In-Store
10296,2004-09-15,S18_3856,22.0,84.7,1863.4,In-Store
10307,2004-10-14,S18_3856,48.0,86.81,4166.88,In-Store
10316,2004-11-01,S18_3856,47.0,86.81,4080.07,In-Store
10328,2004-11-12,S18_3856,34.0,100.0,3815.48,In-Store
10338,2004-11-22,S18_3856,45.0,100.0,5526.45,In-Store
10351,2004-12-03,S18_3856,20.0,100.0,3374.6,In-Store
10373,2005-01-31,S18_3856,50.0,60.49,3024.5,In-Store
10386,2005-03-01,S18_3856,22.0,57.55,1266.1,In-Store
10398,2005-03-30,S18_3856,45.0,100.0,4811.85,In-Store
10400,2005-04-01,S18_3856,58.0,100.0,7307.42,In-Store
10415,2005-05-09,S18_3856,51.0,100.0,6209.25,In-Store
10104,2003-01-31,S18_4027,38.0,100.0,5348.5,In-Store
10117,2003-04-16,S18_4027,22.0,100.0,2780.58,In-Store
10127,2003-06-03,S18_4027,25.0,100.0,3447.0,In-Store
10142,2003-08-08,S18_4027,24.0,100.0,3791.52,In-Store
10152,2003-09-25,S18_4027,35.0,100.0,4524.1,In-Store
10165,2003-10-22,S18_4027,28.0,100.0,3337.6,In-Store
10176,2003-11-06,S18_4027,36.0,100.0,5532.12,In-Store
10185,2003-11-14,S18_4027,39.0,100.0,5096.91,In-Store
10196,2003-11-26,S18_4027,27.0,100.0,4537.08,In-Store
10207,2003-12-09,S18_4027,40.0,100.0,6146.8,In-Store
10220,2004-02-12,S18_4027,50.0,100.0,8258.0,In-Store
10230,2004-03-15,S18_4027,42.0,100.0,7238.28,In-Store
10247,2004-05-05,S18_4027,48.0,100.0,6756.0,In-Store
10272,2004-07-20,S18_4027,25.0,100.0,3734.0,In-Store
10282,2004-08-20,S18_4027,31.0,100.0,4674.8,In-Store
10292,2004-09-08,S18_4027,44.0,100.0,7140.76,In-Store
10306,2004-10-14,S18_4027,23.0,100.0,3600.65,In-Store
10314,2004-10-22,S18_4027,29.0,100.0,4206.74,In-Store
10324,2004-11-05,S18_4027,49.0,100.0,5379.71,In-Store
10337,2004-11-21,S18_4027,36.0,100.0,5679.36,In-Store
10349,2004-12-01,S18_4027,34.0,100.0,4394.84,In-Store
10358,2004-12-10,S18_4027,25.0,100.0,2528.25,In-Store
10372,2005-01-26,S18_4027,48.0,100.0,7031.52,In-Store
10383,2005-02-22,S18_4027,38.0,100.0,5340.9,In-Store
10394,2005-03-15,S18_4027,37.0,100.0,6376.58,In-Store
10413,2005-05-05,S18_4027,49.0,100.0,6896.75,In-Store
10100,2003-01-06,S18_4409,22.0,86.51,1903.22,In-Store
10110,2003-03-18,S18_4409,28.0,89.27,2499.56,In-Store
10124,2003-05-21,S18_4409,36.0,85.59,3081.24,In-Store
10148,2003-09-11,S18_4409,34.0,100.0,3598.22,In-Store
10162,2003-10-18,S18_4409,39.0,100.0,3912.09,In-Store
10173,2003-11-05,S18_4409,21.0,75.46,1584.66,In-Store
10182,2003-11-12,S18_4409,36.0,100.0,3942.72,In-Store
10193,2003-11-21,S18_4409,24.0,97.55,2341.2,In-Store
10204,2003-12-02,S18_4409,29.0,85.59,2482.11,In-Store
10213,2004-01-22,S18_4409,38.0,94.79,3602.02,In-Store
10227,2004-03-02,S18_4409,34.0,100.0,3566.94,In-Store
10241,2004-04-13,S18_4409,42.0,90.19,3787.98,In-Store
10280,2004-08-17,S18_4409,35.0,100.0,3704.05,In-Store
10288,2004-09-01,S18_4409,35.0,80.99,2834.65,In-Store
10302,2003-10-06,S18_4409,38.0,89.27,3392.26,In-Store
10311,2004-10-16,S18_4409,41.0,81.91,3358.31,In-Store
10332,2004-11-17,S18_4409,50.0,100.0,7310.0,In-Store
10344,2004-11-25,S18_4409,21.0,100.0,2203.11,In-Store
10367,2005-01-12,S18_4409,43.0,62.72,2696.96,In-Store
10380,2005-02-16,S18_4409,32.0,100.0,3376.64,In-Store
10407,2005-04-22,S18_4409,6.0,90.19,541.14,In-Store
10420,2005-05-29,S18_4409,66.0,92.95,6134.7,In-Store
10105,2003-02-11,S18_4522,41.0,82.5,3382.5,In-Store
10117,2003-04-16,S18_4522,23.0,97.42,2240.66,In-Store
10128,2003-06-06,S18_4522,43.0,92.16,3962.88,In-Store
10142,2003-08-08,S18_4522,24.0,70.22,1685.28,In-Store
10153,2003-09-28,S18_4522,22.0,83.38,1834.36,In-Store
10166,2003-10-21,S18_4522,26.0,73.73,1916.98,In-Store
10177,2003-11-07,S18_4522,35.0,74.6,2611.0,In-Store
10185,2003-11-14,S18_4522,47.0,77.24,3630.28,In-Store
10197,2003-11-26,S18_4522,50.0,100.0,5090.5,In-Store
10208,2004-01-02,S18_4522,45.0,87.77,3949.65,In-Store
10221,2004-02-18,S18_4522,39.0,89.53,3491.67,In-Store
10232,2004-03-20,S18_4522,23.0,89.53,2059.19,In-Store
10248,2004-05-07,S18_4522,42.0,75.48,3170.16,In-Store
10261,2004-06-17,S18_4522,20.0,89.53,1790.6,In-Store
10273,2004-07-21,S18_4522,33.0,71.09,2345.97,In-Store
10283,2004-08-20,S18_4522,34.0,100.0,3580.88,In-Store
10293,2004-09-09,S18_4522,49.0,100.0,4946.06,In-Store
10306,2004-10-14,S18_4522,39.0,90.4,3525.6,In-Store
10315,2004-10-29,S18_4522,36.0,100.0,3602.16,In-Store
10326,2004-11-09,S18_4522,50.0,86.01,4300.5,In-Store
10337,2004-11-21,S18_4522,29.0,100.0,4498.19,In-Store
10350,2004-12-02,S18_4522,30.0,100.0,3023.1,In-Store
10372,2005-01-26,S18_4522,41.0,86.89,3562.49,In-Store
10383,2005-02-22,S18_4522,28.0,58.58,1640.24,In-Store
10396,2005-03-23,S18_4522,45.0,100.0,4739.4,In-Store
10414,2005-05-06,S18_4522,16.0,75.48,1207.68,In-Store
10103,2003-01-29,S18_4600,36.0,100.0,4228.2,In-Store
10114,2003-04-01,S18_4600,41.0,100.0,4815.45,In-Store
10126,2003-05-28,S18_4600,50.0,100.0,7083.0,In-Store
10140,2003-07-24,S18_4600,40.0,100.0,4601.2,In-Store
10150,2003-09-19,S18_4600,49.0,100.0,6467.02,In-Store
10164,2003-10-21,S18_4600,45.0,100.0,5012.55,In-Store
10175,2003-11-06,S18_4600,47.0,100.0,5121.59,In-Store
10183,2003-11-13,S18_4600,21.0,100.0,2441.04,In-Store
10194,2003-11-25,S18_4600,32.0,100.0,4262.08,In-Store
10207,2003-12-09,S18_4600,47.0,100.0,6658.02,In-Store
10217,2004-02-04,S18_4600,38.0,100.0,4509.08,In-Store
10229,2004-03-11,S18_4600,41.0,100.0,4716.23,In-Store
10245,2004-05-04,S18_4600,21.0,100.0,2390.22,In-Store
10259,2004-06-15,S18_4600,41.0,100.0,4666.62,In-Store
10270,2004-07-19,S18_4600,38.0,100.0,5383.08,In-Store
10281,2004-08-19,S18_4600,25.0,99.29,2482.25,In-Store
10291,2004-09-08,S18_4600,48.0,100.0,5288.64,In-Store
10305,2004-10-13,S18_4600,22.0,99.29,2184.38,In-Store
10313,2004-10-22,S18_4600,28.0,100.0,2881.76,In-Store
10323,2004-11-05,S18_4600,47.0,100.0,6203.06,In-Store
10334,2004-11-19,S18_4600,49.0,100.0,6763.47,In-Store
10347,2004-11-29,S18_4600,45.0,100.0,5884.65,In-Store
10357,2004-12-10,S18_4600,28.0,100.0,3559.64,In-Store
10370,2005-01-20,S18_4600,29.0,57.53,1668.37,In-Store
10382,2005-02-17,S18_4600,39.0,100.0,4890.6,In-Store
10411,2005-05-01,S18_4600,46.0,100.0,5235.72,In-Store
10425,2005-05-31,S18_4600,38.0,100.0,4325.16,In-Store
10103,2003-01-29,S18_4668,41.0,47.29,1938.89,In-Store
10113,2003-03-26,S18_4668,50.0,49.81,2490.5,In-Store
10126,2003-05-28,S18_4668,43.0,53.83,2314.69,In-Store
10140,2003-07-24,S18_4668,29.0,43.27,1254.83,In-Store
10150,2003-09-19,S18_4668,30.0,42.76,1282.8,In-Store
10164,2003-10-21,S18_4668,25.0,53.83,1345.75,In-Store
10174,2003-11-06,S18_4668,49.0,44.78,2194.22,In-Store
10183,2003-11-13,S18_4668,40.0,49.3,1972.0,In-Store
10194,2003-11-25,S18_4668,41.0,44.78,1835.98,In-Store
10206,2003-12-05,S18_4668,21.0,53.33,1119.93,In-Store
10215,2004-01-29,S18_4668,46.0,45.28,2082.88,In-Store
10229,2004-03-11,S18_4668,39.0,40.25,1569.75,In-Store
10245,2004-05-04,S18_4668,45.0,59.87,2694.15,In-Store
10258,2004-06-15,S18_4668,21.0,59.87,1257.27,In-Store
10270,2004-07-19,S18_4668,44.0,58.36,2567.84,In-Store
10281,2004-08-19,S18_4668,44.0,59.87,2634.28,In-Store
10291,2004-09-08,S18_4668,29.0,51.82,1502.78,In-Store
10304,2004-10-11,S18_4668,34.0,49.3,1676.2,In-Store
10312,2004-10-21,S18_4668,39.0,56.85,2217.15,In-Store
10324,2004-11-05,S18_4668,38.0,100.0,6832.02,In-Store
10333,2004-11-18,S18_4668,24.0,79.86,1916.64,In-Store
10348,2004-11-01,S18_4668,29.0,100.0,7110.8,In-Store
10358,2004-12-10,S18_4668,30.0,100.0,5302.8,In-Store
10370,2005-01-20,S18_4668,20.0,100.0,2730.0,In-Store
10382,2005-02-17,S18_4668,39.0,100.0,7827.3,In-Store
10411,2005-05-01,S18_4668,35.0,59.87,2095.45,In-Store
10424,2005-05-31,S18_4668,26.0,59.87,1556.62,In-Store
10108,2003-03-03,S18_4721,44.0,100.0,5565.12,In-Store
10122,2003-05-08,S18_4721,28.0,100.0,3583.16,In-Store
10135,2003-07-02,S18_4721,31.0,100.0,4705.18,In-Store
10146,2003-09-03,S18_4721,29.0,100.0,4444.54,In-Store
10159,2003-10-10,S18_4721,32.0,100.0,4618.88,In-Store
10169,2003-11-04,S18_4721,33.0,100.0,4910.4,In-Store
10180,2003-11-11,S18_4721,44.0,100.0,5565.12,In-Store
10191,2003-11-20,S18_4721,32.0,100.0,4237.76,In-Store
10211,2004-01-15,S18_4721,41.0,100.0,5673.58,In-Store
10225,2004-02-22,S18_4721,35.0,100.0,5260.15,In-Store
10238,2004-04-09,S18_4721,44.0,100.0,6350.96,In-Store
10252,2004-05-26,S18_4721,26.0,100.0,3559.4,In-Store
10264,2004-06-30,S18_4721,20.0,100.0,2410.6,In-Store
10276,2004-08-02,S18_4721,48.0,100.0,5713.92,In-Store
10287,2004-08-30,S18_4721,34.0,100.0,4300.32,In-Store
10299,2004-09-30,S18_4721,49.0,100.0,7947.31,In-Store
10310,2004-10-16,S18_4721,40.0,100.0,5356.8,In-Store
10319,2004-11-03,S18_4721,45.0,100.0,7901.1,In-Store
10330,2004-11-16,S18_4721,50.0,100.0,6101.0,In-Store
10342,2004-11-24,S18_4721,38.0,100.0,6276.46,In-Store
10355,2004-12-07,S18_4721,25.0,100.0,4203.5,In-Store
10363,2005-01-06,S18_4721,28.0,58.18,1629.04,In-Store
10378,2005-02-10,S18_4721,49.0,67.14,3289.86,In-Store
10390,2005-03-04,S18_4721,49.0,100.0,6862.94,In-Store
10110,2003-03-18,S18_4933,42.0,61.29,2574.18,In-Store
10124,2003-05-21,S18_4933,23.0,57.73,1327.79,In-Store
10148,2003-09-11,S18_4933,29.0,81.25,2356.25,In-Store
10161,2003-10-17,S18_4933,25.0,80.54,2013.5,In-Store
10173,2003-11-05,S18_4933,39.0,71.98,2807.22,In-Store
10182,2003-11-12,S18_4933,44.0,69.84,3072.96,In-Store
10193,2003-11-21,S18_4933,25.0,76.26,1906.5,In-Store
10204,2003-12-02,S18_4933,45.0,76.26,3431.7,In-Store
10213,2004-01-22,S18_4933,25.0,83.39,2084.75,In-Store
10227,2004-03-02,S18_4933,37.0,57.73,2136.01,In-Store
10241,2004-04-13,S18_4933,30.0,66.99,2009.7,In-Store
10267,2004-07-07,S18_4933,36.0,75.55,2719.8,In-Store
10279,2004-08-09,S18_4933,26.0,60.58,1575.08,In-Store
10288,2004-09-01,S18_4933,23.0,73.41,1688.43,In-Store
10302,2003-10-06,S18_4933,23.0,72.7,1672.1,In-Store
10311,2004-10-16,S18_4933,25.0,66.99,1674.75,In-Store
10332,2004-11-17,S18_4933,21.0,100.0,3472.98,In-Store
10344,2004-11-25,S18_4933,26.0,63.43,1649.18,In-Store
10367,2005-01-12,S18_4933,44.0,85.25,3751.0,In-Store
10380,2005-02-16,S18_4933,24.0,100.0,4536.0,In-Store
10407,2005-04-22,S18_4933,66.0,66.99,4421.34,In-Store
10420,2005-05-29,S18_4933,36.0,57.73,2078.28,In-Store
10110,2003-03-18,S24_1046,36.0,85.25,3069.0,In-Store
10124,2003-05-21,S24_1046,22.0,77.9,1713.8,In-Store
10148,2003-09-11,S24_1046,25.0,60.26,1506.5,In-Store
10161,2003-10-17,S24_1046,37.0,72.76,2692.12,In-Store
10172,2003-11-05,S24_1046,32.0,75.69,2422.08,In-Store
10182,2003-11-12,S24_1046,47.0,74.22,3488.34,In-Store
10192,2003-11-20,S24_1046,37.0,69.82,2583.34,In-Store
10204,2003-12-02,S24_1046,20.0,62.47,1249.4,In-Store
10212,2004-01-16,S24_1046,41.0,82.31,3374.71,In-Store
10226,2004-02-26,S24_1046,21.0,60.26,1265.46,In-Store
10241,2004-04-13,S24_1046,22.0,76.43,1681.46,In-Store
10267,2004-07-07,S24_1046,40.0,80.1,3204.0,In-Store
10279,2004-08-09,S24_1046,32.0,74.96,2398.72,In-Store
10288,2004-09-01,S24_1046,36.0,66.14,2381.04,In-Store
10301,2003-10-05,S24_1046,27.0,72.02,1944.54,In-Store
10311,2004-10-16,S24_1046,26.0,87.45,2273.7,In-Store
10321,2004-11-04,S24_1046,30.0,70.55,2116.5,In-Store
10332,2004-11-17,S24_1046,23.0,56.84,1307.32,In-Store
10344,2004-11-25,S24_1046,29.0,59.53,1726.37,In-Store
10367,2005-01-12,S24_1046,21.0,60.37,1267.77,In-Store
10380,2005-02-16,S24_1046,34.0,100.0,3441.82,In-Store
10407,2005-04-22,S24_1046,26.0,76.43,1987.18,In-Store
10420,2005-05-29,S24_1046,60.0,64.67,3880.2,In-Store
10104,2003-01-31,S24_1444,35.0,55.49,1942.15,In-Store
10115,2003-04-04,S24_1444,47.0,69.36,3259.92,In-Store
10127,2003-06-03,S24_1444,20.0,60.69,1213.8,In-Store
10141,2003-08-01,S24_1444,20.0,54.33,1086.6,In-Store
10152,2003-09-25,S24_1444,25.0,65.31,1632.75,In-Store
10165,2003-10-22,S24_1444,25.0,69.36,1734.0,In-Store
10176,2003-11-06,S24_1444,27.0,68.78,1857.06,In-Store
10184,2003-11-14,S24_1444,31.0,60.11,1863.41,In-Store
10195,2003-11-25,S24_1444,44.0,66.47,2924.68,In-Store
10207,2003-12-09,S24_1444,49.0,46.82,2294.18,In-Store
10220,2004-02-12,S24_1444,26.0,56.07,1457.82,In-Store
10230,2004-03-15,S24_1444,36.0,54.33,1955.88,In-Store
10246,2004-05-05,S24_1444,44.0,52.6,2314.4,In-Store
10259,2004-06-15,S24_1444,28.0,46.82,1310.96,In-Store
10271,2004-07-20,S24_1444,45.0,64.74,2913.3,In-Store
10282,2004-08-20,S24_1444,29.0,46.82,1357.78,In-Store
10292,2004-09-08,S24_1444,40.0,53.75,2150.0,In-Store
10305,2004-10-13,S24_1444,45.0,61.85,2783.25,In-Store
10314,2004-10-22,S24_1444,44.0,53.18,2339.92,In-Store
10324,2004-11-05,S24_1444,25.0,69.16,1729.0,In-Store
10336,2004-11-20,S24_1444,45.0,100.0,5972.4,In-Store
10349,2004-12-01,S24_1444,48.0,47.4,2275.2,In-Store
10358,2004-12-10,S24_1444,44.0,60.76,2673.44,In-Store
10371,2005-01-23,S24_1444,25.0,97.27,2431.75,In-Store
10383,2005-02-22,S24_1444,22.0,91.76,2018.72,In-Store
10394,2005-03-15,S24_1444,31.0,50.29,1558.99,In-Store
10412,2005-05-03,S24_1444,21.0,52.6,1104.6,In-Store
10425,2005-05-31,S24_1444,55.0,46.82,2575.1,In-Store
10107,2003-02-24,S24_1578,25.0,100.0,2845.75,In-Store
10120,2003-04-29,S24_1578,35.0,98.05,3431.75,In-Store
10134,2003-07-01,S24_1578,35.0,93.54,3273.9,In-Store
10145,2003-08-25,S24_1578,43.0,95.8,4119.4,In-Store
10159,2003-10-10,S24_1578,44.0,100.0,5355.68,In-Store
10168,2003-10-28,S24_1578,50.0,100.0,5747.5,In-Store
10180,2003-11-11,S24_1578,48.0,100.0,5355.36,In-Store
10188,2003-11-18,S24_1578,25.0,100.0,2535.75,In-Store
10201,2003-12-01,S24_1578,39.0,100.0,4351.23,In-Store
10211,2004-01-15,S24_1578,25.0,90.16,2254.0,In-Store
10223,2004-02-20,S24_1578,32.0,91.29,2921.28,In-Store
10237,2004-04-05,S24_1578,20.0,100.0,2299.0,In-Store
10251,2004-05-18,S24_1578,26.0,100.0,2637.18,In-Store
10263,2004-06-28,S24_1578,42.0,100.0,4307.52,In-Store
10275,2004-07-23,S24_1578,21.0,100.0,2153.76,In-Store
10285,2004-08-27,S24_1578,34.0,100.0,3716.88,In-Store
10299,2004-09-30,S24_1578,47.0,100.0,5455.76,In-Store
10309,2004-10-15,S24_1578,21.0,100.0,2650.62,In-Store
10318,2004-11-02,S24_1578,48.0,100.0,6437.28,In-Store
10329,2004-11-15,S24_1578,30.0,87.78,2633.4,In-Store
10339,2004-11-23,S24_1578,27.0,84.39,2278.53,In-Store
10362,2005-01-05,S24_1578,50.0,96.92,4846.0,In-Store
10374,2005-02-02,S24_1578,38.0,100.0,4197.1,In-Store
10389,2005-03-03,S24_1578,45.0,100.0,4597.65,In-Store
10403,2005-04-08,S24_1578,46.0,100.0,5287.7,In-Store
10417,2005-05-13,S24_1578,35.0,100.0,3550.05,In-Store
10110,2003-03-18,S24_1628,29.0,59.37,1721.73,In-Store
10123,2003-05-20,S24_1628,50.0,59.87,2993.5,In-Store
10137,2003-07-10,S24_1628,26.0,49.81,1295.06,In-Store
10148,2003-09-11,S24_1628,47.0,56.85,2671.95,In-Store
10161,2003-10-17,S24_1628,23.0,53.33,1226.59,In-Store
10172,2003-11-05,S24_1628,34.0,42.76,1453.84,In-Store
10181,2003-11-12,S24_1628,34.0,53.83,1830.22,In-Store
10192,2003-11-20,S24_1628,47.0,53.83,2530.01,In-Store
10204,2003-12-02,S24_1628,45.0,49.81,2241.45,In-Store
10212,2004-01-16,S24_1628,45.0,53.33,2399.85,In-Store
10226,2004-02-26,S24_1628,36.0,43.27,1557.72,In-Store
10241,2004-04-13,S24_1628,21.0,40.25,845.25,In-Store
10266,2004-07-06,S24_1628,28.0,48.3,1352.4,In-Store
10278,2004-08-06,S24_1628,35.0,45.28,1584.8,In-Store
10288,2004-09-01,S24_1628,50.0,52.32,2616.0,In-Store
10301,2003-10-05,S24_1628,22.0,51.32,1129.04,In-Store
10311,2004-10-16,S24_1628,45.0,49.3,2218.5,In-Store
10321,2004-11-04,S24_1628,48.0,42.26,2028.48,In-Store
10332,2004-11-17,S24_1628,20.0,87.96,1759.2,In-Store
10343,2004-11-24,S24_1628,27.0,36.21,977.67,In-Store
10367,2005-01-12,S24_1628,38.0,38.5,1463.0,In-Store
10379,2005-02-10,S24_1628,32.0,100.0,3970.56,In-Store
10407,2005-04-22,S24_1628,64.0,40.25,2576.0,In-Store
10420,2005-05-29,S24_1628,37.0,60.37,2233.69,In-Store
10106,2003-02-17,S24_1785,28.0,88.63,2481.64,In-Store
10120,2003-04-29,S24_1785,39.0,100.0,4651.53,In-Store
10133,2003-06-27,S24_1785,41.0,94.1,3858.1,In-Store
10145,2003-08-25,S24_1785,40.0,87.54,3501.6,In-Store
10168,2003-10-28,S24_1785,49.0,100.0,6433.7,In-Store
10210,2004-01-12,S24_1785,27.0,98.48,2658.96,In-Store
10223,2004-02-20,S24_1785,34.0,100.0,3608.76,In-Store
10235,2004-04-02,S24_1785,23.0,96.29,2214.67,In-Store
10250,2004-05-11,S24_1785,31.0,88.63,2747.53,In-Store
10262,2004-06-24,S24_1785,34.0,97.38,3310.92,In-Store
10275,2004-07-23,S24_1785,25.0,95.2,2380.0,In-Store
10284,2004-08-21,S24_1785,22.0,100.0,2310.88,In-Store
10297,2004-09-16,S24_1785,32.0,100.0,4061.76,In-Store
10308,2004-10-15,S24_1785,31.0,100.0,3493.7,In-Store
10316,2004-11-01,S24_1785,25.0,100.0,2872.25,In-Store
10328,2004-11-12,S24_1785,47.0,87.54,4114.38,In-Store
10339,2004-11-23,S24_1785,21.0,50.65,1063.65,In-Store
10353,2004-12-04,S24_1785,28.0,71.73,2008.44,In-Store
10374,2005-02-02,S24_1785,46.0,94.1,4328.6,In-Store
10386,2005-03-01,S24_1785,33.0,41.71,1376.43,In-Store
10398,2005-03-30,S24_1785,43.0,100.0,5552.16,In-Store
10401,2005-04-03,S24_1785,38.0,96.29,3659.02,In-Store
10416,2005-05-10,S24_1785,47.0,88.63,4165.61,In-Store
10101,2003-01-09,S24_1937,45.0,31.2,1404.0,In-Store
10110,2003-03-18,S24_1937,20.0,35.51,710.2,In-Store
10124,2003-05-21,S24_1937,45.0,37.84,1702.8,In-Store
10149,2003-09-12,S24_1937,36.0,33.19,1194.84,In-Store
10162,2003-10-18,S24_1937,37.0,27.22,1007.14,In-Store
10173,2003-11-05,S24_1937,31.0,31.53,977.43,In-Store
10182,2003-11-12,S24_1937,39.0,36.84,1436.76,In-Store
10193,2003-11-21,S24_1937,26.0,29.21,759.46,In-Store
10205,2003-12-03,S24_1937,32.0,37.17,1189.44,In-Store
10214,2004-01-26,S24_1937,20.0,34.19,683.8,In-Store
10227,2004-03-02,S24_1937,42.0,29.21,1226.82,In-Store
10243,2004-04-26,S24_1937,33.0,29.54,974.82,In-Store
10280,2004-08-17,S24_1937,20.0,28.88,577.6,In-Store
10288,2004-09-01,S24_1937,29.0,38.17,1106.93,In-Store
10304,2004-10-11,S24_1937,23.0,30.2,694.6,In-Store
10312,2004-10-21,S24_1937,39.0,29.54,1152.06,In-Store
10322,2004-11-04,S24_1937,20.0,100.0,2624.0,In-Store
10332,2004-11-17,S24_1937,45.0,81.91,3685.95,In-Store
10344,2004-11-25,S24_1937,20.0,35.18,703.6,In-Store
10356,2004-12-09,S24_1937,48.0,100.0,9720.0,In-Store
10367,2005-01-12,S24_1937,23.0,36.29,834.67,In-Store
10380,2005-02-16,S24_1937,32.0,70.56,2257.92,In-Store
10391,2005-03-09,S24_1937,33.0,100.0,8344.71,In-Store
10409,2005-04-23,S24_1937,61.0,29.54,1801.94,In-Store
10420,2005-05-29,S24_1937,45.0,26.88,1209.6,In-Store
10107,2003-02-24,S24_2000,38.0,83.03,3155.14,In-Store
10120,2003-04-29,S24_2000,34.0,83.79,2848.86,In-Store
10134,2003-07-01,S24_2000,43.0,83.03,3570.29,In-Store
10145,2003-08-25,S24_2000,47.0,83.03,3902.41,In-Store
10158,2003-10-10,S24_2000,22.0,67.03,1474.66,In-Store
10168,2003-10-28,S24_2000,29.0,75.41,2186.89,In-Store
10180,2003-11-11,S24_2000,28.0,68.55,1919.4,In-Store
10188,2003-11-18,S24_2000,40.0,91.4,3656.0,In-Store
10201,2003-12-01,S24_2000,25.0,73.88,1847.0,In-Store
10210,2004-01-12,S24_2000,30.0,61.7,1851.0,In-Store
10223,2004-02-20,S24_2000,38.0,69.31,2633.78,In-Store
10236,2004-04-03,S24_2000,36.0,87.6,3153.6,In-Store
10250,2004-05-11,S24_2000,32.0,87.6,2803.2,In-Store
10263,2004-06-28,S24_2000,37.0,62.46,2311.02,In-Store
10275,2004-07-23,S24_2000,30.0,79.98,2399.4,In-Store
10285,2004-08-27,S24_2000,39.0,70.08,2733.12,In-Store
10297,2004-09-16,S24_2000,32.0,65.51,2096.32,In-Store
10308,2004-10-15,S24_2000,47.0,63.22,2971.34,In-Store
10318,2004-11-02,S24_2000,26.0,86.83,2257.58,In-Store
10329,2004-11-15,S24_2000,37.0,94.43,3493.91,In-Store
10340,2004-11-24,S24_2000,55.0,79.98,4398.9,In-Store
10363,2005-01-06,S24_2000,21.0,100.0,3595.62,In-Store
10375,2005-02-03,S24_2000,23.0,100.0,2443.29,In-Store
10389,2005-03-03,S24_2000,49.0,81.4,3988.6,In-Store
10402,2005-04-07,S24_2000,59.0,87.6,5168.4,In-Store
10416,2005-05-10,S24_2000,32.0,87.6,2803.2,In-Store
10105,2003-02-11,S24_2011,43.0,100.0,6341.21,In-Store
10117,2003-04-16,S24_2011,41.0,100.0,5189.78,In-Store
10129,2003-06-12,S24_2011,45.0,100.0,6027.75,In-Store
10142,2003-08-08,S24_2011,33.0,100.0,3366.0,In-Store
10153,2003-09-28,S24_2011,40.0,100.0,5456.4,In-Store
10167,2003-10-23,S24_2011,33.0,100.0,3812.16,In-Store
10177,2003-11-07,S24_2011,50.0,100.0,6083.0,In-Store
10185,2003-11-14,S24_2011,30.0,100.0,3170.7,In-Store
10197,2003-11-26,S24_2011,41.0,100.0,4534.6,In-Store
10208,2004-01-02,S24_2011,35.0,100.0,4301.15,In-Store
10221,2004-02-18,S24_2011,49.0,100.0,6804.63,In-Store
10232,2004-03-20,S24_2011,46.0,100.0,5652.94,In-Store
10248,2004-05-07,S24_2011,48.0,100.0,6960.48,In-Store
10261,2004-06-17,S24_2011,36.0,100.0,4512.6,In-Store
10273,2004-07-21,S24_2011,22.0,100.0,2784.76,In-Store
10283,2004-08-20,S24_2011,42.0,100.0,5316.36,In-Store
10293,2004-09-09,S24_2011,21.0,100.0,2941.89,In-Store
10306,2004-10-14,S24_2011,29.0,100.0,3207.4,In-Store
10315,2004-10-29,S24_2011,35.0,100.0,4215.05,In-Store
10326,2004-11-09,S24_2011,41.0,100.0,4333.29,In-Store
10337,2004-11-21,S24_2011,29.0,71.97,2087.13,In-Store
10350,2004-12-02,S24_2011,34.0,50.33,1711.22,In-Store
10372,2005-01-26,S24_2011,37.0,100.0,3910.53,In-Store
10384,2005-02-23,S24_2011,28.0,80.54,2255.12,In-Store
10396,2005-03-23,S24_2011,49.0,100.0,5720.75,In-Store
10414,2005-05-06,S24_2011,23.0,100.0,3335.23,In-Store
10101,2003-01-09,S24_2022,46.0,53.76,2472.96,In-Store
10110,2003-03-18,S24_2022,39.0,44.35,1729.65,In-Store
10124,2003-05-21,S24_2022,22.0,45.25,995.5,In-Store
10149,2003-09-12,S24_2022,49.0,49.28,2414.72,In-Store
10162,2003-10-18,S24_2022,43.0,36.29,1560.47,In-Store
10173,2003-11-05,S24_2022,27.0,41.22,1112.94,In-Store
10182,2003-11-12,S24_2022,31.0,36.74,1138.94,In-Store
10193,2003-11-21,S24_2022,20.0,50.62,1012.4,In-Store
10205,2003-12-03,S24_2022,24.0,38.08,913.92,In-Store
10214,2004-01-26,S24_2022,49.0,47.94,2349.06,In-Store
10227,2004-03-02,S24_2022,24.0,48.38,1161.12,In-Store
10244,2004-04-29,S24_2022,39.0,45.25,1764.75,In-Store
10255,2004-06-04,S24_2022,37.0,45.7,1690.9,In-Store
10280,2004-08-17,S24_2022,45.0,47.49,2137.05,In-Store
10289,2004-09-03,S24_2022,45.0,48.38,2177.1,In-Store
10304,2004-10-11,S24_2022,44.0,39.42,1734.48,In-Store
10312,2004-10-21,S24_2022,23.0,37.63,865.49,In-Store
10322,2004-11-04,S24_2022,30.0,100.0,3500.1,In-Store
10332,2004-11-17,S24_2022,26.0,85.52,2223.52,In-Store
10345,2004-11-25,S24_2022,43.0,53.76,2311.68,In-Store
10356,2004-12-09,S24_2022,26.0,31.86,828.36,In-Store
10367,2005-01-12,S24_2022,28.0,30.59,856.52,In-Store
10380,2005-02-16,S24_2022,27.0,68.35,1845.45,In-Store
10391,2005-03-09,S24_2022,24.0,100.0,4042.08,In-Store
